,Scar1,Scar2,cellCount1,cellCount2
0,204:51M4I20M,762:31S44M,211,297
1,204:51M4I20M,6:47M3I25M,211,240
2,392:75M,84:49M14D26M,290,64
3,204:51M4I20M,392:75M,211,290
4,392:75M,762:31S44M,290,297
5,392:75M,6:47M3I25M,290,240
6,6:47M3I25M,762:31S44M,240,297
7,762:31S44M,84:49M14D26M,297,64
