,Scar1,Scar2,cellCount1,cellCount2
0,1337:45M1I12M17S,20:45M14D30M,89,447
1,20:45M14D30M,35:43M21D32M,447,192
2,12:42M6D33M,35:43M21D32M,118,192
3,1337:45M1I12M17S,35:43M21D32M,89,192
4,12:42M6D33M,20:45M14D30M,118,447
