,Scar1,Scar2,cellCount1,cellCount2
0,204:51M4I20M,762:31S44M,211,297
1,204:51M4I20M,6:47M3I25M,211,240
2,392:75M,84:49M14D26M,290,64
3,204:51M4I20M,392:75M,211,290
4,392:75M,762:31S44M,290,297
5,392:75M,6:47M3I25M,290,240
6,6:47M3I25M,762:31S44M,240,297
7,762:31S44M,84:49M14D26M,297,64
8,0,204:51M4I20M,10000,211
9,0,392:75M,10000,290
10,0,6:47M3I25M,10000,240
11,0,762:31S44M,10000,297
12,0,84:49M14D26M,10000,64
